"dates","y*(t)","y*(t-1)","y*(t-2)","g(t-1)"
1991-04-01,280.055788689083,279.062535067569,279.344063170259,0.616988576508758
1991-07-01,280.523325820346,280.055788689083,279.062535067569,0.61171324120976
1991-10-01,280.938382659272,280.523325820346,280.055788689083,0.607106943847262
1992-01-01,281.210253395679,280.938382659272,280.523325820346,0.603656649137534
1992-04-01,281.463579224984,281.210253395679,280.938382659272,0.601528184864061
1992-07-01,281.953206436704,281.463579224984,281.210253395679,0.600037873417611
1992-10-01,282.348393828864,281.953206436704,281.463579224984,0.599239198930105
1993-01-01,282.762851365293,282.348393828864,281.953206436704,0.599159527297349
1993-04-01,283.370144494164,282.762851365293,282.348393828864,0.599214705832979
1993-07-01,283.963617178426,283.370144494164,282.762851365293,0.599315719064466
1993-10-01,284.054351647987,283.963617178426,283.370144494164,0.60091015015287
1994-01-01,284.865520671805,284.054351647987,283.963617178426,0.602260962234082
1994-04-01,285.598535319823,284.865520671805,284.054351647987,0.602938612214624
1994-07-01,286.304872236386,285.598535319823,284.865520671805,0.603173197601662
1994-10-01,286.747292244451,286.304872236386,285.598535319823,0.603825144417921
1995-01-01,287.531081890406,286.747292244451,286.304872236386,0.60423735095953
1995-04-01,287.793284593267,287.531081890406,286.747292244451,0.60570909780388
1995-07-01,288.25265139276,287.793284593267,287.531081890406,0.608137800322601
1995-10-01,288.913131516422,288.25265139276,287.793284593267,0.610768544613216
1996-01-01,289.217789456072,288.913131516422,288.25265139276,0.614443401400406
1996-04-01,289.92598667908,289.217789456072,288.913131516422,0.618271373489287
1996-07-01,290.652877144538,289.92598667908,289.217789456072,0.621839074541495
1996-10-01,291.239036160378,290.652877144538,289.92598667908,0.6255530210953
1997-01-01,292.14366205872,291.239036160378,290.652877144538,0.628639364117112
1997-04-01,292.829125385298,292.14366205872,291.239036160378,0.631498260143722
1997-07-01,293.558972785714,292.829125385298,292.14366205872,0.634250330388351
1997-10-01,294.143490249268,293.558972785714,292.829125385298,0.637280310916301
1998-01-01,295.20234089033,294.143490249268,293.558972785714,0.63941983364679
1998-04-01,295.25585134084,295.20234089033,294.143490249268,0.643171849445982
1998-07-01,295.989894040121,295.25585134084,295.20234089033,0.647290431639429
1998-10-01,296.965107989169,295.989894040121,295.25585134084,0.650295167700768
1999-01-01,298.261442848898,296.965107989169,295.989894040121,0.651050201713921
1999-04-01,298.774895447367,298.261442848898,296.965107989169,0.651541112313102
1999-07-01,299.858858906677,298.774895447367,298.261442848898,0.650745139377777
1999-10-01,300.75237715354,299.858858906677,298.774895447367,0.648633410435713
2000-01-01,301.816975446618,300.75237715354,299.858858906677,0.644870337589407
2000-04-01,302.656418697318,301.816975446618,300.75237715354,0.639984070550103
2000-07-01,303.555810113087,302.656418697318,301.816975446618,0.634083378812894
2000-10-01,303.950339874044,303.555810113087,302.656418697318,0.628616429290169
2001-01-01,304.743833971214,303.950339874044,303.555810113087,0.622872068261383
2001-04-01,305.362552630942,304.743833971214,303.950339874044,0.617014831353813
2001-07-01,305.637896543773,305.362552630942,304.743833971214,0.612159547949904
2001-10-01,306.262872006362,305.637896543773,305.362552630942,0.607440560882072
2002-01-01,307.435700666524,306.262872006362,305.637896543773,0.600920837912398
2002-04-01,307.839853050251,307.435700666524,306.262872006362,0.594445912359394
2002-07-01,308.516969687527,307.839853050251,307.435700666524,0.587981137275304
2002-10-01,309.007784283507,308.516969687527,307.839853050251,0.581858780161127
2003-01-01,309.602273777887,309.007784283507,308.516969687527,0.576007091204619
2003-04-01,309.651962012537,309.602273777887,309.007784283506,0.571903949588883
2003-07-01,310.09421008366,309.651962012537,309.602273777887,0.56874901850422
2003-10-01,310.717015807372,310.09421008366,309.651962012537,0.565546337567908
2004-01-01,311.258678978034,310.717015807372,310.09421008366,0.562283064109832
2004-04-01,312.103480238577,311.258678978034,310.717015807372,0.558084136489504
2004-07-01,312.933735299249,312.103480238577,311.258678978034,0.552756805407206
2004-10-01,313.451391374252,312.933735299249,312.103480238577,0.547284678485955
2005-01-01,313.719670279242,313.451391374252,312.933735299249,0.542630632693879
2005-04-01,314.254404335757,313.719670279242,313.451391374252,0.538092841935603
2005-07-01,315.114752345699,314.254404335757,313.719670279242,0.532387505074156
2005-10-01,315.810334838362,315.114752345699,314.254404335757,0.525715869541529
2006-01-01,316.48166075266,315.810334838362,315.114752345699,0.518370890304666
2006-04-01,316.665465003045,316.48166075266,315.810334838362,0.511793780202887
2006-07-01,317.090423118948,316.665465003045,316.48166075266,0.505626252439573
2006-10-01,317.566505116421,317.090423118948,316.665465003045,0.499373144057748
2007-01-01,318.156078952194,317.566505116421,317.090423118948,0.492554064560128
2007-04-01,318.980070380086,318.156078952194,317.566505116421,0.48436950490966
2007-07-01,319.408504823444,318.980070380086,318.156078952194,0.475803034536261
2007-10-01,319.671480626796,319.408504823444,318.980070380086,0.467682386187065
2008-01-01,319.961295005995,319.671480626796,319.408504823444,0.459994931946988
2008-04-01,320.513118237148,319.961295005995,319.671480626796,0.451940423557971
2008-07-01,321.598694162792,320.513118237148,319.961295005995,0.441985402730924
2008-10-01,321.386609098907,321.598694162792,320.513118237148,0.433819309854042
2009-01-01,320.418406402282,321.386609098907,321.598694162792,0.430863001817239
2009-04-01,320.156657748716,320.418406402282,321.386609098907,0.431419614051699
2009-07-01,320.677512533502,320.156657748716,320.418406402282,0.4322881359892
2009-10-01,321.425526801594,320.677512533502,320.156657748716,0.432033862712411
2010-01-01,322.107404746616,321.425526801594,320.677512533502,0.430754119490457
2010-04-01,322.251476466346,322.107404746616,321.425526801594,0.430148693239443
2010-07-01,322.548776694014,322.251476466346,322.107404746616,0.430197884638033
2010-10-01,323.19243756105,322.548776694014,322.251476466346,0.429716806476758
2011-01-01,323.617790462916,323.19243756105,322.548776694014,0.429078625503658
2011-04-01,323.629304672864,323.617790462916,323.19243756105,0.429627737621144
2011-07-01,324.607245353048,323.629304672864,323.617790462916,0.428891611593192
2011-10-01,325.17243887176,324.607245353048,323.629304672864,0.427321283914379
2012-01-01,325.271040645494,325.17243887176,324.607245353048,0.426752794798763
2012-04-01,325.649112867415,325.271040645494,325.17243887176,0.426785753590021
2012-07-01,325.86801798686,325.649112867415,325.271040645494,0.427591367994287
2012-10-01,326.086086495143,325.86801798686,325.649112867415,0.429212526667696
2013-01-01,326.79105539551,326.086086495143,325.86801798686,0.430158639351757
2013-04-01,327.182924702185,326.79105539551,326.086086495143,0.430877033991995
2013-07-01,327.737207964301,327.182924702185,326.79105539551,0.431143540954888
2013-10-01,328.500735289094,327.737207964301,327.182924702185,0.430232713920585
2014-01-01,328.573321239149,328.500735289094,327.737207964301,0.429964894949866
2014-04-01,329.2559116542,328.573321239149,328.500735289094,0.4291386167681
2014-07-01,329.992950046199,329.2559116542,328.573321239149,0.427089312048345
2014-10-01,330.668094763256,329.992950046199,329.2559116542,0.424156194727711
2015-01-01,330.499638410467,330.668094763256,329.992950046199,0.422982725938115
2015-04-01,330.596458325026,330.499638410467,330.668094763256,0.423502405041241
2015-07-01,331.137420116152,330.596458325026,330.499638410467,0.424124781312929
2015-10-01,331.385672415061,331.137420116152,330.596458325026,0.425310182821782
2016-01-01,332.015371353672,331.385672415061,331.137420116152,0.42627587786484
2016-04-01,331.739745981124,332.015371353672,331.385672415061,0.429258717582011
2016-07-01,332.588347117869,331.739745981124,332.015371353672,0.431697080941279
2016-10-01,332.907712092199,332.588347117869,331.739745981124,0.434028567147273
2017-01-01,333.646275253428,332.907712092199,332.588347117869,0.435475151324626
2017-04-01,334.43677630199,333.646275253428,332.907712092199,0.43556944060411
2017-07-01,334.673963542444,334.43677630199,333.646275253428,0.435945827293095
2017-10-01,335.076784333682,334.673963542444,334.43677630199,0.436610053496423
2018-01-01,335.605206130852,335.076784333682,334.673963542444,0.437025519680584
2018-04-01,336.016388972185,335.605206130852,335.076784333682,0.437411698764476
2018-07-01,336.625787220379,336.016388972185,335.605206130852,0.43730382957594
2018-10-01,336.959503192294,336.625787220379,336.016388972185,0.437345897841831
2019-01-01,337.282381274415,336.959503192294,336.625787220379,0.43776935588826
2019-04-01,338.095868484961,337.282381274415,336.959503192294,0.43715183407831
2019-07-01,338.481485523028,338.095868484961,337.282381274415,0.436373296443823
2019-10-01,338.74397329456,338.481485523028,338.095868484961,0.436200939976657
